replicate,confusion_pct,unique_pct
3952,11.0465,92.4419
3953,11.0465,92.4419
3954,11.0465,92.4419
3955,11.0465,92.4419
3956,11.0465,92.4419
3957,11.0465,92.4419
3958,11.0465,92.4419
3959,11.0465,92.4419
3960,11.0465,92.4419
3961,11.0465,92.4419
3962,11.0465,92.4419
3963,11.0465,92.4419
3964,11.0465,92.4419
3965,11.0465,92.4419
3966,11.0465,92.4419
3967,11.0465,92.4419
3968,11.0465,92.4419
3969,11.0465,92.4419
3970,11.0465,92.4419
3971,11.0465,92.4419
3972,11.0465,92.4419
3973,11.0465,92.4419
3974,11.0465,92.4419
3975,11.0465,92.4419
3976,11.0465,92.4419
3977,11.0465,92.4419
3978,11.0465,92.4419
3979,11.0465,92.4419
3980,11.0465,92.4419
3981,11.0465,92.4419
3982,11.0465,92.4419
3983,11.0465,92.4419
3984,11.0465,92.4419
3985,11.0465,92.4419
3986,11.0465,92.4419
3987,11.0465,92.4419
3988,11.0465,92.4419
3989,11.0465,92.4419
3990,11.0465,92.4419
3991,11.0465,92.4419
3992,11.0465,92.4419
3993,11.0465,92.4419
3994,11.0465,92.4419
3995,11.0465,92.4419
3996,11.0465,92.4419
3997,11.0465,92.4419
3998,11.0465,92.4419
3999,11.0465,92.4419
4000,11.0465,92.4419
4001,11.0465,92.4419
4002,11.0465,92.4419
4003,11.0465,92.4419
4004,11.0465,92.4419
4005,11.0465,92.4419
4006,11.0465,92.4419
4007,11.0465,92.4419
4008,11.0465,92.4419
4009,11.0465,92.4419
4010,11.0465,92.4419
4011,11.0465,92.4419
4012,11.0465,92.4419
4013,11.0465,92.4419
4014,11.0465,92.4419
4015,11.0465,92.4419
4016,11.0465,92.4419
4017,11.0465,92.4419
4018,11.0465,92.4419
4019,11.0465,92.4419
4020,11.0465,92.4419
4021,11.0465,92.4419
4022,11.0465,92.4419
4023,11.0465,92.4419
4024,11.0465,92.4419
4025,11.0465,92.4419
4026,11.0465,92.4419
4027,11.0465,92.4419
4028,11.0465,92.4419
4029,11.0465,92.4419
4030,11.0465,92.4419
4031,11.0465,92.4419
4032,11.0465,92.4419
4033,11.0465,92.4419
4034,11.0465,92.4419
4035,11.0465,92.4419
4036,11.0465,92.4419
4037,11.0465,92.4419
4038,11.0465,92.4419
4039,11.0465,92.4419
4040,11.0465,92.4419
4041,11.0465,92.4419
4042,11.0465,92.4419
4043,11.0465,92.4419
4044,11.0465,92.4419
4045,11.0465,92.4419
4046,11.0465,92.4419
4047,11.0465,92.4419
4048,11.0465,92.4419
4049,11.0465,92.4419
4050,11.0465,92.4419
4051,11.0465,92.4419
4052,11.0465,92.4419
4053,11.0465,92.4419
4054,11.0465,92.4419
4055,11.0465,92.4419
4056,11.0465,92.4419
4057,11.0465,92.4419
4058,11.0465,92.4419
4059,11.0465,92.4419
4060,11.0465,92.4419
4061,11.0465,92.4419
4062,11.0465,92.4419
4063,11.0465,92.4419
4064,11.0465,92.4419
4065,11.0465,92.4419
4066,11.0465,92.4419
4067,11.0465,92.4419
4068,11.0465,92.4419
4069,11.0465,92.4419
4070,11.0465,92.4419
4071,11.0465,92.4419
4072,11.0465,92.4419
4073,11.0465,92.4419
4074,11.0465,92.4419
4075,11.0465,92.4419
4076,11.0465,92.4419
4077,11.0465,92.4419
4078,11.0465,92.4419
4079,11.0465,92.4419
4080,11.0465,92.4419
4081,11.0465,92.4419
4082,11.0465,92.4419
4083,11.0465,92.4419
4084,11.0465,92.4419
4085,11.0465,92.4419
4086,11.0465,92.4419
4087,11.0465,92.4419
4088,11.0465,92.4419
4089,11.0465,92.4419
4090,11.0465,92.4419
4091,11.0465,93.0233
4092,11.0465,93.0233
4093,11.0465,93.0233
4094,11.0465,93.0233
4095,11.0465,93.0233
4096,11.0465,93.0233
4097,11.0465,93.0233
4098,11.0465,93.0233
4099,11.0465,93.0233
4100,11.0465,93.0233
4101,11.0465,93.0233
4102,11.0465,93.0233
4103,11.0465,93.0233
4104,11.0465,93.0233
4105,11.0465,93.0233
4106,11.0465,93.0233
4107,11.0465,93.0233
4108,11.0465,93.0233
4109,11.0465,93.0233
4110,11.0465,93.0233
4111,11.0465,93.0233
4112,11.0465,93.0233
4113,11.0465,93.0233
4114,11.0465,93.0233
4115,11.6279,93.0233
4116,11.6279,93.0233
4117,11.6279,93.0233
4118,11.6279,93.0233
4119,11.6279,93.0233
4120,11.6279,93.0233
4121,11.6279,93.0233
4122,11.6279,93.0233
4123,11.6279,93.0233
4124,11.6279,93.0233
4125,11.6279,93.0233
4126,11.6279,93.0233
4127,11.6279,93.0233
4128,11.6279,93.0233
4129,11.6279,93.0233
4130,11.6279,93.0233
4131,11.6279,93.0233
4132,11.6279,93.0233
4133,11.6279,93.0233
4134,11.6279,93.0233
4135,11.6279,93.0233
4136,11.6279,93.0233
4137,11.6279,93.0233
4138,11.6279,93.0233
4139,11.6279,93.0233
4140,11.6279,93.0233
4141,11.6279,93.0233
4142,11.6279,93.0233
4143,11.6279,93.0233
4144,11.6279,93.0233
4145,11.6279,93.0233
4146,11.6279,93.0233
4147,11.6279,93.0233
4148,11.6279,93.0233
4149,11.6279,93.0233
4150,11.6279,93.0233
4151,11.6279,93.0233
4152,11.6279,93.0233
4153,11.6279,93.0233
4154,11.6279,93.0233
4155,11.6279,93.0233
4156,11.6279,93.0233
4157,11.6279,93.0233
4158,11.6279,93.0233
4159,11.6279,93.0233
4160,11.6279,93.0233
4161,11.6279,93.0233
4162,11.6279,93.0233
4163,11.6279,93.0233
4164,11.6279,93.0233
4165,11.6279,93.0233
4166,11.6279,93.0233
4167,11.6279,93.0233
4168,11.6279,93.0233
4169,11.6279,93.0233
4170,11.6279,93.0233
4171,11.6279,93.0233
4172,11.6279,93.0233
4173,11.6279,93.0233
4174,11.6279,93.0233
4175,11.6279,93.0233
4176,11.6279,93.0233
4177,11.6279,93.0233
4178,11.6279,93.0233
4179,11.6279,93.0233
4180,11.6279,93.0233
4181,11.6279,93.0233
4182,11.6279,93.0233
4183,11.6279,93.0233
4184,11.6279,93.0233
4185,11.6279,93.0233
4186,11.6279,93.0233
4187,11.6279,93.0233
4188,11.6279,93.0233
4189,11.6279,93.0233
4190,11.6279,93.0233
4191,11.6279,93.0233
4192,11.6279,93.0233
4193,11.6279,93.0233
4194,11.6279,93.0233
4195,11.6279,93.0233
4196,11.6279,93.0233
4197,11.6279,93.0233
4198,11.6279,93.0233
4199,11.6279,93.0233
4200,11.6279,93.0233
4201,11.6279,93.0233
4202,11.6279,93.0233
4203,11.6279,93.0233
4204,11.6279,93.0233
4205,11.6279,93.0233
4206,11.6279,93.0233
4207,11.6279,93.0233
4208,11.6279,93.0233
4209,11.6279,93.0233
4210,11.6279,93.0233
4211,11.6279,93.0233
4212,11.6279,93.0233
4213,11.6279,93.0233
4214,11.6279,93.0233
4215,11.6279,93.0233
4216,11.6279,93.0233
4217,11.6279,93.0233
4218,11.6279,93.0233
4219,11.6279,93.0233
4220,11.6279,93.0233
4221,11.6279,93.0233
4222,11.6279,93.0233
4223,11.6279,93.0233
4224,11.6279,93.0233
4225,11.6279,93.0233
4226,11.6279,93.0233
4227,11.6279,93.0233
4228,11.6279,93.0233
4229,11.6279,93.0233
4230,11.6279,93.0233
4231,11.6279,93.0233
4232,11.6279,93.0233
4233,11.6279,93.0233
4234,11.6279,93.0233
4235,11.6279,93.0233
4236,11.6279,93.0233
4237,11.6279,93.0233
4238,11.6279,93.0233
4239,11.6279,93.0233
4240,11.6279,93.0233
4241,11.6279,93.0233
4242,11.6279,93.0233
4243,11.6279,93.0233
4244,11.6279,93.0233
4245,11.6279,93.0233
4246,11.6279,93.0233
4247,11.6279,93.0233
4248,11.6279,93.0233
4249,11.6279,93.0233
4250,11.6279,93.0233
4251,11.6279,93.0233
4252,11.6279,93.0233
4253,11.6279,93.0233
4254,11.6279,93.0233
4255,11.6279,93.0233
4256,11.6279,93.0233
4257,11.6279,93.0233
4258,11.6279,93.0233
4259,11.6279,93.0233
4260,11.6279,93.0233
4261,11.6279,93.0233
4262,11.6279,93.0233
4263,11.6279,93.0233
4264,11.6279,93.0233
4265,11.6279,93.0233
4266,11.6279,93.0233
4267,11.6279,93.0233
4268,11.6279,93.0233
4269,11.6279,93.0233
4270,11.6279,93.0233
4271,11.6279,93.0233
4272,11.6279,93.0233
4273,11.6279,93.0233
4274,11.6279,93.0233
4275,11.6279,93.0233
4276,11.6279,93.0233
4277,11.6279,93.0233
4278,11.6279,93.0233
4279,11.6279,93.0233
4280,11.6279,93.0233
4281,11.6279,93.0233
4282,11.6279,93.0233
4283,11.6279,93.0233
4284,11.6279,93.0233
4285,11.6279,93.0233
4286,11.6279,93.0233
4287,11.6279,93.0233
4288,11.6279,93.0233
4289,11.6279,93.0233
4290,11.6279,93.0233
4291,11.6279,93.0233
4292,11.6279,93.0233
4293,11.6279,93.0233
4294,11.6279,93.0233
4295,11.6279,93.0233
4296,11.6279,93.0233
4297,11.6279,93.0233
4298,11.6279,93.0233
4299,11.6279,93.0233
4300,11.6279,93.0233
4301,11.6279,93.0233
4302,11.6279,93.0233
4303,11.6279,93.0233
4304,11.6279,93.0233
4305,11.6279,93.0233
4306,11.6279,93.0233
4307,11.6279,93.0233
4308,11.6279,93.0233
4309,11.6279,93.0233
4310,11.6279,93.0233
4311,11.6279,93.0233
4312,11.6279,93.0233
4313,11.6279,93.0233
4314,11.6279,93.0233
4315,11.6279,93.0233
4316,11.6279,93.0233
4317,11.6279,93.0233
4318,11.6279,93.0233
4319,11.6279,93.0233
4320,11.6279,93.0233
4321,11.6279,93.0233
4322,11.6279,93.0233
4323,11.6279,93.0233
4324,11.6279,93.0233
4325,11.6279,93.0233
4326,11.6279,93.0233
4327,11.6279,93.0233
4328,11.6279,93.0233
4329,11.6279,93.0233
4330,11.6279,93.0233
4331,11.6279,93.0233
4332,11.6279,93.0233
4333,11.6279,93.0233
4334,11.6279,93.0233
4335,11.6279,93.0233
4336,11.6279,93.0233
4337,11.6279,93.0233
4338,11.6279,93.0233
4339,11.6279,93.0233
4340,11.6279,93.0233
4341,11.6279,93.0233
4342,11.6279,93.0233
4343,11.6279,93.0233
4344,11.6279,93.0233
4345,11.6279,93.0233
4346,11.6279,93.0233
4347,11.6279,93.0233
4348,11.6279,93.0233
4349,11.6279,93.0233
4350,11.6279,93.0233
4351,11.6279,93.0233
4352,11.6279,93.0233
4353,11.6279,93.0233
4354,11.6279,93.0233
4355,11.6279,93.0233
4356,11.6279,93.0233
4357,11.6279,93.0233
4358,11.6279,93.0233
4359,11.6279,93.0233
4360,11.6279,93.0233
4361,11.6279,93.0233
4362,11.6279,93.0233
4363,11.6279,93.0233
4364,11.6279,93.0233
4365,11.6279,93.0233
4366,11.6279,93.0233
4367,11.6279,93.0233
4368,11.6279,93.0233
4369,11.6279,93.0233
4370,11.6279,93.0233
4371,11.6279,93.0233
4372,11.6279,93.0233
4373,11.6279,93.0233
4374,11.6279,93.0233
4375,11.6279,93.0233
4376,11.6279,93.0233
4377,11.6279,93.0233
4378,11.6279,93.0233
4379,11.6279,93.0233
4380,11.6279,93.0233
4381,11.6279,93.0233
4382,11.6279,93.0233
4383,11.6279,93.0233
4384,11.6279,93.0233
4385,11.6279,93.0233
4386,11.6279,93.0233
4387,11.6279,93.0233
4388,11.6279,93.0233
4389,11.6279,93.0233
4390,11.6279,93.0233
4391,11.6279,93.0233
4392,11.6279,93.0233
4393,11.6279,93.0233
4394,11.6279,93.0233
4395,11.6279,93.0233
4396,11.6279,93.0233
4397,11.6279,93.0233
4398,11.6279,93.0233
4399,11.6279,93.0233
4400,11.6279,93.0233
4401,11.6279,93.0233
4402,11.6279,93.0233
4403,12.2093,93.0233
4404,12.2093,93.0233
4405,12.2093,93.0233
4406,12.2093,93.0233
4407,12.2093,93.0233
4408,12.2093,93.0233
4409,12.2093,93.0233
4410,12.2093,93.0233
4411,12.2093,93.0233
4412,12.2093,93.0233
4413,12.2093,93.0233
4414,12.2093,93.0233
4415,12.2093,93.0233
4416,12.2093,93.0233
4417,12.2093,93.0233
4418,12.2093,93.0233
4419,12.2093,93.0233
4420,12.2093,93.0233
4421,12.2093,93.0233
4422,12.2093,93.0233
4423,12.2093,93.0233
4424,12.2093,93.0233
4425,12.2093,93.0233
4426,12.2093,93.0233
4427,12.2093,93.0233
4428,12.2093,93.0233
4429,12.2093,93.0233
4430,12.2093,93.0233
4431,12.2093,93.0233
4432,12.2093,93.0233
4433,12.2093,93.0233
4434,12.2093,93.0233
4435,12.2093,93.0233
4436,12.2093,93.0233
4437,12.2093,93.0233
4438,12.2093,93.0233
4439,12.2093,93.0233
4440,12.2093,93.0233
4441,12.2093,93.0233
4442,12.2093,93.0233
4443,12.2093,93.0233
4444,12.2093,93.0233
4445,12.2093,93.0233
4446,12.2093,93.0233
4447,12.2093,93.0233
4448,12.2093,93.0233
4449,12.2093,93.0233
4450,12.2093,93.0233
4451,12.2093,93.0233
4452,12.2093,93.6047
4453,12.2093,93.6047
4454,12.2093,93.6047
4455,12.2093,93.6047
4456,12.2093,93.6047
4457,12.2093,93.6047
4458,12.2093,93.6047
4459,12.2093,93.6047
4460,12.2093,93.6047
4461,12.2093,93.6047
4462,12.2093,93.6047
4463,12.2093,93.6047
4464,12.2093,93.6047
4465,12.2093,93.6047
4466,12.2093,93.6047
4467,12.2093,93.6047
4468,12.2093,93.6047
4469,12.2093,93.6047
4470,12.2093,93.6047
4471,12.2093,93.6047
4472,12.2093,93.6047
4473,12.2093,93.6047
4474,12.2093,93.6047
4475,12.2093,93.6047
4476,12.2093,93.6047
4477,12.2093,93.6047
4478,12.2093,93.6047
4479,12.2093,93.6047
4480,12.2093,93.6047
4481,12.2093,93.6047
4482,12.2093,93.6047
4483,12.2093,93.6047
4484,12.2093,93.6047
4485,12.2093,93.6047
4486,12.2093,93.6047
4487,12.2093,93.6047
4488,12.2093,93.6047
4489,12.2093,93.6047
4490,12.2093,93.6047
4491,12.2093,93.6047
4492,12.2093,93.6047
4493,12.2093,93.6047
4494,12.2093,93.6047
4495,12.2093,93.6047
4496,12.2093,93.6047
4497,12.2093,93.6047
4498,12.2093,93.6047
4499,12.2093,93.6047
4500,12.2093,93.6047
4501,12.2093,93.6047
4502,12.2093,93.6047
4503,12.2093,93.6047
4504,12.2093,93.6047
4505,12.2093,93.6047
4506,12.2093,93.6047
4507,12.2093,93.6047
4508,12.2093,93.6047
4509,12.2093,93.6047
4510,12.2093,93.6047
4511,12.2093,93.6047
4512,12.2093,93.6047
4513,12.2093,93.6047
4514,12.2093,93.6047
4515,12.2093,93.6047
4516,12.2093,93.6047
4517,12.2093,93.6047
4518,12.2093,93.6047
4519,12.2093,93.6047
4520,12.2093,93.6047
4521,12.2093,93.6047
4522,12.2093,93.6047
4523,12.2093,93.6047
4524,12.2093,93.6047
4525,12.2093,93.6047
4526,12.2093,93.6047
4527,12.2093,93.6047
4528,12.2093,93.6047
4529,12.2093,93.6047
4530,12.2093,93.6047
4531,12.2093,93.6047
4532,12.2093,93.6047
4533,12.2093,93.6047
4534,12.2093,93.6047
4535,12.2093,93.6047
4536,12.2093,93.6047
4537,12.2093,93.6047
4538,12.2093,93.6047
4539,12.2093,93.6047
4540,12.2093,93.6047
4541,12.2093,93.6047
4542,12.2093,93.6047
4543,12.2093,93.6047
4544,12.2093,93.6047
4545,12.2093,93.6047
4546,12.2093,93.6047
4547,12.2093,93.6047
4548,12.2093,93.6047
4549,12.2093,93.6047
4550,12.2093,93.6047
4551,12.2093,93.6047
4552,12.2093,93.6047
4553,12.2093,93.6047
4554,12.2093,93.6047
4555,12.2093,93.6047
4556,12.2093,93.6047
4557,12.2093,93.6047
4558,12.2093,93.6047
4559,12.2093,93.6047
4560,12.2093,93.6047
4561,12.2093,93.6047
4562,12.2093,93.6047
4563,12.2093,93.6047
4564,12.2093,93.6047
4565,12.2093,93.6047
4566,12.2093,93.6047
4567,12.2093,93.6047
4568,12.2093,93.6047
4569,12.2093,93.6047
4570,12.2093,93.6047
4571,12.2093,93.6047
4572,12.2093,93.6047
4573,12.2093,93.6047
4574,12.2093,93.6047
4575,12.2093,93.6047
4576,12.2093,93.6047
4577,12.2093,93.6047
4578,12.2093,93.6047
4579,12.2093,93.6047
4580,12.2093,93.6047
4581,12.2093,93.6047
4582,12.2093,93.6047
4583,12.2093,93.6047
4584,12.2093,93.6047
4585,12.2093,93.6047
4586,12.2093,93.6047
4587,12.2093,93.6047
4588,12.2093,93.6047
4589,12.2093,93.6047
4590,12.2093,93.6047
4591,12.2093,93.6047
4592,12.2093,93.6047
4593,12.2093,93.6047
4594,12.2093,93.6047
4595,12.2093,93.6047
4596,12.2093,93.6047
4597,12.2093,93.6047
4598,12.2093,93.6047
4599,12.2093,93.6047
4600,12.2093,93.6047
4601,12.2093,93.6047
4602,12.2093,93.6047
4603,12.2093,93.6047
4604,12.2093,93.6047
4605,12.2093,93.6047
4606,12.2093,93.6047
4607,12.2093,93.6047
4608,12.2093,93.6047
4609,12.7907,93.6047
4610,12.7907,93.6047
4611,12.7907,93.6047
4612,12.7907,93.6047
4613,12.7907,93.6047
4614,12.7907,93.6047
4615,12.7907,93.6047
4616,12.7907,93.6047
4617,12.7907,93.6047
4618,12.7907,93.6047
4619,12.7907,93.6047
4620,12.7907,93.6047
4621,12.7907,93.6047
4622,12.7907,93.6047
4623,12.7907,93.6047
4624,12.7907,93.6047
4625,12.7907,93.6047
4626,12.7907,93.6047
4627,12.7907,93.6047
4628,12.7907,93.6047
4629,12.7907,93.6047
4630,12.7907,93.6047
4631,12.7907,93.6047
4632,12.7907,93.6047
4633,12.7907,93.6047
4634,12.7907,93.6047
4635,12.7907,93.6047
4636,12.7907,93.6047
4637,12.7907,93.6047
4638,12.7907,93.6047
4639,12.7907,93.6047
4640,12.7907,93.6047
4641,12.7907,93.6047
4642,12.7907,93.6047
4643,12.7907,93.6047
4644,12.7907,93.6047
4645,12.7907,93.6047
4646,12.7907,93.6047
4647,12.7907,93.6047
4648,12.7907,93.6047
4649,12.7907,93.6047
4650,12.7907,93.6047
4651,12.7907,93.6047
4652,12.7907,93.6047
4653,12.7907,93.6047
4654,12.7907,93.6047
4655,12.7907,93.6047
4656,12.7907,93.6047
4657,12.7907,93.6047
4658,12.7907,93.6047
4659,12.7907,93.6047
4660,12.7907,93.6047
4661,12.7907,93.6047
4662,12.7907,93.6047
4663,12.7907,93.6047
4664,12.7907,93.6047
4665,12.7907,93.6047
4666,12.7907,93.6047
4667,12.7907,93.6047
4668,12.7907,93.6047
4669,12.7907,93.6047
4670,12.7907,93.6047
4671,12.7907,93.6047
4672,12.7907,93.6047
4673,12.7907,93.6047
4674,12.7907,93.6047
4675,12.7907,93.6047
4676,12.7907,93.6047
4677,12.7907,93.6047
4678,12.7907,93.6047
4679,12.7907,93.6047
4680,12.7907,93.6047
4681,12.7907,93.6047
4682,12.7907,93.6047
4683,12.7907,93.6047
4684,12.7907,93.6047
4685,12.7907,93.6047
4686,12.7907,93.6047
4687,12.7907,93.6047
4688,12.7907,93.6047
4689,12.7907,93.6047
4690,12.7907,93.6047
4691,12.7907,93.6047
4692,12.7907,93.6047
4693,12.7907,93.6047
4694,12.7907,93.6047
4695,12.7907,93.6047
4696,12.7907,93.6047
4697,12.7907,93.6047
4698,12.7907,93.6047
4699,12.7907,93.6047
4700,12.7907,94.186
4701,12.7907,94.186
4702,12.7907,94.186
4703,12.7907,94.186
4704,12.7907,94.186
4705,12.7907,94.186
4706,12.7907,94.186
4707,12.7907,94.186
4708,12.7907,94.186
4709,12.7907,94.186
4710,12.7907,94.186
4711,12.7907,94.186
4712,12.7907,94.186
4713,12.7907,94.186
4714,12.7907,94.186
4715,12.7907,94.186
4716,12.7907,94.186
4717,12.7907,94.186
4718,12.7907,94.186
4719,12.7907,94.186
4720,12.7907,94.186
4721,12.7907,94.186
4722,12.7907,94.186
4723,12.7907,94.186
4724,12.7907,94.186
4725,12.7907,94.186
4726,12.7907,94.186
4727,12.7907,94.186
4728,12.7907,94.186
4729,12.7907,94.186
4730,12.7907,94.186
4731,12.7907,94.186
4732,12.7907,94.186
4733,12.7907,94.186
4734,12.7907,94.186
4735,12.7907,94.186
4736,12.7907,94.186
4737,12.7907,94.186
4738,12.7907,94.186
4739,12.7907,94.186
4740,12.7907,94.186
4741,12.7907,94.186
4742,12.7907,94.186
4743,12.7907,94.186
4744,12.7907,94.186
4745,12.7907,94.186
4746,12.7907,94.186
4747,12.7907,94.186
4748,12.7907,94.186
4749,12.7907,94.186
4750,12.7907,94.186
4751,12.7907,94.186
4752,12.7907,94.186
4753,12.7907,94.186
4754,12.7907,94.186
4755,12.7907,94.186
4756,13.3721,94.186
4757,13.3721,94.186
4758,13.3721,94.186
4759,13.3721,94.186
4760,13.3721,94.186
4761,13.3721,94.186
4762,13.3721,94.186
4763,13.3721,94.186
4764,13.3721,94.186
4765,13.3721,94.186
4766,13.3721,94.186
4767,13.3721,94.186
4768,13.3721,94.186
4769,13.3721,94.186
4770,13.3721,94.186
4771,13.3721,94.186
4772,13.3721,94.186
4773,13.3721,94.186
4774,13.3721,94.186
4775,13.3721,94.186
4776,13.3721,94.186
4777,13.3721,94.186
4778,13.3721,94.186
4779,13.3721,94.186
4780,13.3721,94.186
4781,13.3721,94.186
4782,13.3721,94.186
4783,13.3721,94.186
4784,13.3721,94.186
4785,13.3721,94.186
4786,13.3721,94.186
4787,13.3721,94.186
4788,13.3721,94.186
4789,13.3721,94.186
4790,13.3721,94.186
4791,13.3721,94.186
4792,13.3721,94.186
4793,13.3721,94.186
4794,13.3721,94.186
4795,13.3721,94.186
4796,13.3721,94.186
4797,13.3721,94.186
4798,13.3721,94.186
4799,13.3721,94.186
4800,13.3721,94.186
4801,13.3721,94.186
4802,13.3721,94.186
4803,13.3721,94.186
4804,13.3721,94.186
4805,13.3721,94.186
4806,13.3721,94.186
4807,13.3721,94.186
4808,13.3721,94.186
4809,13.3721,94.186
4810,13.3721,94.186
4811,13.3721,94.186
4812,13.3721,94.186
4813,13.3721,94.186
4814,13.3721,94.186
4815,13.3721,94.186
4816,13.3721,94.186
4817,13.3721,94.186
4818,13.3721,94.186
4819,13.3721,94.186
4820,13.3721,94.186
4821,13.3721,94.186
4822,13.3721,94.186
4823,13.3721,94.186
4824,13.3721,94.186
4825,13.3721,94.186
4826,13.3721,94.186
4827,13.3721,94.186
4828,13.3721,94.186
4829,13.3721,94.186
4830,13.3721,94.186
4831,13.3721,94.186
4832,13.3721,94.186
4833,13.3721,94.186
4834,13.3721,94.186
4835,13.3721,94.186
4836,13.3721,94.186
4837,13.3721,94.186
4838,13.3721,94.186
4839,13.3721,94.186
4840,13.3721,94.186
4841,13.3721,94.186
4842,13.3721,94.186
4843,13.3721,94.186
4844,13.3721,94.186
4845,13.3721,94.186
4846,13.3721,94.186
4847,13.9535,94.186
4848,13.9535,94.7674
4849,13.9535,94.7674
4850,13.9535,94.7674
4851,13.9535,94.7674
4852,13.9535,94.7674
4853,13.9535,94.7674
4854,13.9535,94.7674
4855,13.9535,94.7674
4856,13.9535,94.7674
4857,13.9535,94.7674
4858,13.9535,94.7674
4859,13.9535,94.7674
4860,13.9535,94.7674
4861,13.9535,94.7674
4862,13.9535,94.7674
4863,13.9535,94.7674
4864,13.9535,94.7674
4865,13.9535,94.7674
4866,13.9535,94.7674
4867,13.9535,94.7674
4868,13.9535,94.7674
4869,13.9535,94.7674
4870,13.9535,94.7674
4871,13.9535,94.7674
4872,13.9535,94.7674
4873,13.9535,94.7674
4874,13.9535,94.7674
4875,13.9535,94.7674
4876,13.9535,94.7674
4877,13.9535,94.7674
4878,13.9535,94.7674
4879,13.9535,94.7674
4880,13.9535,94.7674
4881,13.9535,94.7674
4882,13.9535,94.7674
4883,13.9535,94.7674
4884,13.9535,94.7674
4885,13.9535,94.7674
4886,13.9535,94.7674
4887,13.9535,94.7674
4888,13.9535,94.7674
4889,13.9535,94.7674
4890,13.9535,94.7674
4891,13.9535,94.7674
4892,13.9535,94.7674
4893,13.9535,94.7674
4894,13.9535,94.7674
4895,13.9535,94.7674
4896,13.9535,94.7674
4897,13.9535,94.7674
4898,13.9535,94.7674
4899,13.9535,94.7674
4900,13.9535,94.7674
4901,13.9535,94.7674
4902,13.9535,94.7674
4903,13.9535,94.7674
4904,13.9535,94.7674
4905,13.9535,94.7674
4906,13.9535,94.7674
4907,13.9535,94.7674
4908,13.9535,94.7674
4909,13.9535,94.7674
4910,13.9535,94.7674
4911,13.9535,94.7674
4912,13.9535,94.7674
4913,13.9535,94.7674
4914,13.9535,94.7674
4915,13.9535,94.7674
4916,14.5349,94.7674
4917,14.5349,94.7674
4918,14.5349,94.7674
4919,14.5349,94.7674
4920,14.5349,94.7674
4921,14.5349,94.7674
4922,14.5349,94.7674
4923,14.5349,94.7674
4924,14.5349,94.7674
4925,14.5349,94.7674
4926,14.5349,94.7674
4927,14.5349,94.7674
4928,14.5349,94.7674
4929,14.5349,95.3488
4930,14.5349,95.3488
4931,14.5349,95.3488
4932,14.5349,95.3488
4933,14.5349,95.3488
4934,14.5349,95.3488
4935,14.5349,95.3488
4936,14.5349,95.3488
4937,14.5349,95.3488
4938,14.5349,95.3488
4939,14.5349,95.3488
4940,14.5349,95.3488
4941,14.5349,95.3488
4942,14.5349,95.3488
4943,14.5349,95.3488
4944,14.5349,95.3488
4945,14.5349,95.3488
4946,14.5349,95.3488
4947,14.5349,95.3488
4948,14.5349,95.3488
4949,14.5349,95.3488
4950,14.5349,95.3488
4951,14.5349,95.3488
4952,14.5349,95.3488
4953,14.5349,95.3488
4954,15.1163,95.3488
4955,15.1163,95.3488
4956,15.1163,95.3488
4957,15.1163,95.3488
4958,15.1163,95.3488
4959,15.1163,95.3488
4960,15.1163,95.3488
4961,15.1163,95.3488
4962,15.1163,95.3488
4963,15.1163,95.3488
4964,15.1163,95.3488
4965,15.1163,95.3488
4966,15.1163,95.3488
4967,15.1163,95.3488
4968,15.1163,95.9302
4969,15.1163,95.9302
4970,15.1163,95.9302
4971,15.1163,95.9302
4972,15.1163,95.9302
4973,15.1163,95.9302
4974,15.1163,95.9302
4975,15.1163,95.9302
4976,15.1163,95.9302
4977,15.1163,95.9302
4978,15.1163,95.9302
4979,15.6977,95.9302
4980,15.6977,95.9302
4981,15.6977,95.9302
4982,15.6977,95.9302
4983,15.6977,95.9302
4984,15.6977,95.9302
4985,15.6977,95.9302
4986,15.6977,95.9302
4987,15.6977,95.9302
4988,15.6977,95.9302
4989,16.2791,96.5116
4990,16.2791,96.5116
4991,16.2791,96.5116
4992,16.2791,96.5116
4993,16.2791,96.5116
4994,16.2791,96.5116
4995,16.2791,96.5116
4996,16.2791,96.5116
4997,16.2791,96.5116
4998,16.8605,97.093
4999,16.8605,97.093
5000,17.4419,97.093
